Document Index (generated),conn_country,Album Name,Artist Name,Track Name,ms_played,reason_end,reason_start,shuffle,skipped,spotify_track_uri,ts
10671,GB,八奏絵巻,WagakkiBand,千本桜 - 八奏絵巻ver.,268413,trackdone,trackdone,False,,spotify:track:7CoHfAmqnUaU2qa9SGrMrx,2017-12-04T16:21:23Z
1639,GB,八奏絵巻,WagakkiBand,千本桜 - 八奏絵巻ver.,268413,trackdone,trackdone,False,,spotify:track:7CoHfAmqnUaU2qa9SGrMrx,2018-01-10T10:26:43Z
5270,GB,八奏絵巻,WagakkiBand,千本桜 - 八奏絵巻ver.,268413,trackdone,trackdone,False,,spotify:track:7CoHfAmqnUaU2qa9SGrMrx,2018-06-27T15:48:40Z
3063,GB,八奏絵巻,WagakkiBand,反撃の刃,217253,trackdone,trackdone,False,,spotify:track:7tQITQh5F3GioYQ16uj876,2017-07-14T15:05:48Z
11293,GB,八奏絵巻,WagakkiBand,戦-ikusa-,219706,trackdone,trackdone,False,,spotify:track:2j9qJWIm3Esfl4SeL3klSW,2017-08-03T13:41:08Z
5662,GB,八奏絵巻,WagakkiBand,戦-ikusa-,219706,trackdone,trackdone,False,,spotify:track:2j9qJWIm3Esfl4SeL3klSW,2017-11-23T22:31:42Z
10150,GB,八奏絵巻,WagakkiBand,星月夜,258640,trackdone,trackdone,False,,spotify:track:032BHbzqmtBi4P5swU0YFd,2017-07-24T21:33:21Z
8111,GB,八奏絵巻,WagakkiBand,星月夜,258640,trackdone,trackdone,False,,spotify:track:032BHbzqmtBi4P5swU0YFd,2017-07-27T14:45:39Z
11347,GB,八奏絵巻,WagakkiBand,星月夜,258640,trackdone,trackdone,False,,spotify:track:032BHbzqmtBi4P5swU0YFd,2017-08-02T15:16:44Z
11547,GB,八奏絵巻,WagakkiBand,星月夜,258640,trackdone,trackdone,False,,spotify:track:032BHbzqmtBi4P5swU0YFd,2017-11-14T20:32:00Z
11338,GB,八奏絵巻,WagakkiBand,星月夜,258640,trackdone,trackdone,False,,spotify:track:032BHbzqmtBi4P5swU0YFd,2017-12-01T09:58:45Z
6916,GB,八奏絵巻,WagakkiBand,星月夜,258640,trackdone,trackdone,False,,spotify:track:032BHbzqmtBi4P5swU0YFd,2018-07-03T10:12:35Z
14527,GB,四季彩-shikisai-,WagakkiBand,Strong Fate,233253,trackdone,trackdone,False,,spotify:track:6O4Dz7nAzW8wDTMrGnNMnv,2017-07-14T08:24:53Z
3526,GB,四季彩-shikisai-,WagakkiBand,起死回生,249360,trackdone,trackdone,False,,spotify:track:2W6FUSnZnxTTIS9wNYor6N,2017-11-15T16:01:12Z
5720,GB,四季彩-shikisai-,WagakkiBand,雪よ舞い散れ其方に向けて,252653,trackdone,trackdone,False,,spotify:track:2Eyvw33WopeB32whKF3I0i,2017-07-24T21:46:53Z
2547,GB,四季彩-shikisai-,WagakkiBand,雪よ舞い散れ其方に向けて,252653,trackdone,trackdone,False,,spotify:track:2Eyvw33WopeB32whKF3I0i,2017-09-22T14:56:38Z
4543,GB,四季彩-shikisai-,WagakkiBand,雪よ舞い散れ其方に向けて,252653,trackdone,trackdone,False,,spotify:track:2Eyvw33WopeB32whKF3I0i,2017-11-09T20:34:41Z
9174,GB,四季彩-shikisai-,WagakkiBand,雪よ舞い散れ其方に向けて,252653,trackdone,trackdone,False,,spotify:track:2Eyvw33WopeB32whKF3I0i,2017-11-11T17:23:49Z
10746,GB,四季彩-shikisai-,WagakkiBand,雪よ舞い散れ其方に向けて,252653,trackdone,trackdone,False,,spotify:track:2Eyvw33WopeB32whKF3I0i,2018-02-09T11:27:26Z
7720,GB,軌跡 BEST COLLECTION+,WagakkiBand,拍手喝采,270066,trackdone,trackdone,False,,spotify:track:4tTFwmlHMhFtBQUSifxr15,2018-07-04T08:49:36Z
4050,GB,Circle The Drain,Wage War,Circle The Drain - Stripped,232457,trackdone,trackdone,False,,spotify:track:2MRSV4g6lLd22AFYe4ZFkX,2021-12-19T12:24:07Z
1645,GB,Gravity,Wage War,Gravity - Stripped,235680,trackdone,trackdone,False,,spotify:track:0nPkr4IsPYrqS1iPtKZGJ7,2021-01-16T14:05:12Z
7382,GB,Strange is Beautiful,Wakey!Wakey!,What You Need,199218,trackdone,trackdone,False,,spotify:track:16oakOU0d6dgN20Y0guJXs,2019-06-23T14:34:53Z
12796,GB,Everything This Way,Walking On Cars,At Gunpoint,213435,trackdone,trackdone,False,,spotify:track:3jUymMKBOrgqO9KFcbvGsE,2016-07-31T10:30:26Z
8772,GB,"Bleed Out, Heal Out",Walkways,Hell Born Shove - Impossible,331000,trackdone,trackdone,False,,spotify:track:5QvfkxRDOp7XEzO9O96kRW,2022-05-07T12:17:07Z
3334,GB,Runaljod – Yggdrasil,Wardruna,Helvegen,431866,trackdone,trackdone,False,,spotify:track:1bqmaIBGwlo4MtrAxjRDHB,2020-05-21T10:14:20Z
8020,GB,Death Grip,Watt White,Death Grip,177614,trackdone,trackdone,False,,spotify:track:2fZFQe9qyQx1AX7tZ3Uztl,2021-06-09T16:40:54Z
1327,GB,Eye of the Storm,Watt White,You're Gonna Know My Name,210774,trackdone,trackdone,False,,spotify:track:0w2YlayCHxhkXoAlYb05kH,2020-09-01T16:39:14Z
14699,GB,Exploration 84,Waveshaper,Asteroid Field,252000,trackdone,trackdone,False,,spotify:track:4TfRnEnl5WRWwuKJqNZTsD,2020-07-29T21:27:56Z
11997,GB,Glass Island (feat. Lacey Guthrie),Wax Fang,Glass Island (feat. Lacey Guthrie),491407,trackdone,trackdone,False,,spotify:track:3lDffHrJcqvd6NmDrqffLC,2021-08-10T18:53:54Z
5850,GB,Repetition,Wax Fang,Dusk,259386,trackdone,trackdone,False,,spotify:track:4giozePXp07sDtVpDUe1Iy,2020-08-15T20:32:37Z
14083,GB,Victory Laps,Wax Fang,...,72093,trackdone,trackdone,False,,spotify:track:0Ihx56PTOw7p33Kk3n11Cc,2020-08-09T09:49:36Z
6085,GB,Tales of the Forgotten Melodies,Wax Tailor,Que Sera,164093,trackdone,trackdone,False,,spotify:track:6TSDRzJGwbK9cajVbtqlPV,2021-04-10T20:43:58Z
10204,GB,Let's All Pretend We're Not Who We Are,We Cry Diamonds,Don't Get Caught,195548,trackdone,trackdone,False,,spotify:track:7h1odKIJIQxJBA2HznoMSI,2016-11-20T20:48:52Z
11416,GB,Let's All Pretend We're Not Who We Are,We Cry Diamonds,Don't Get Caught,195548,trackdone,trackdone,False,,spotify:track:7h1odKIJIQxJBA2HznoMSI,2016-11-23T09:53:07Z
8628,GB,Let's All Pretend We're Not Who We Are,We Cry Diamonds,I Like It,162398,trackdone,trackdone,False,,spotify:track:4NpX3T09ARIYFmxdEGprsc,2016-11-21T09:59:49Z
7525,GB,Let's All Pretend We're Not Who We Are,We Cry Diamonds,Steal What Wants to Be Stolen,180484,trackdone,trackdone,False,,spotify:track:2skJZHQwdMshS5LkoZFqzW,2016-11-20T21:13:48Z
2468,GB,It's Getting Colder,We Made God,III,206120,trackdone,trackdone,False,,spotify:track:7mvUoTkl75YsGQJoafhk4R,2018-03-29T15:00:21Z
2690,GB,It's Getting Colder,We Made God,III,206120,trackdone,trackdone,False,,spotify:track:7mvUoTkl75YsGQJoafhk4R,2018-04-03T13:20:58Z
13647,GB,Sunshine State of Mind,We The Kings,Say You Like Me,210645,trackdone,trackdone,False,,spotify:track:4P3szOfvcaRQcERvg7e8CD,2022-01-24T18:28:38Z
5668,GB,A Little Bit of Love,Weezer,A Little Bit of Love,164359,trackdone,trackdone,False,,spotify:track:0eLXFaZoGjVbzNmMd4LpmA,2022-04-19T16:23:53Z
13776,GB,Maladroit,Weezer,Island In The Sun,199973,trackdone,trackdone,False,,spotify:track:49tsi80aH04SnxIHEoa5Pw,2016-07-04T17:03:31Z
9133,GB,Maladroit,Weezer,Island In The Sun,199973,trackdone,trackdone,False,,spotify:track:49tsi80aH04SnxIHEoa5Pw,2016-07-07T18:35:22Z
13279,GB,Weezer,Weezer,Say It Ain't So,258826,trackdone,trackdone,False,,spotify:track:7vhhU4SsMDV8uSQlCxf1Lk,2016-07-05T19:31:04Z
1068,GB,Weezer (White Album),Weezer,(Girl We Got A) Good Thing,205760,trackdone,trackdone,False,,spotify:track:2Sg9Iq2Q29hMNXa7ZpKxaG,2016-07-05T08:12:48Z
15296,GB,Weezer (White Album),Weezer,King of the World,204480,trackdone,trackdone,False,,spotify:track:5vBuxtwitUimHR2gBOnJYR,2016-07-06T21:28:31Z
4280,GB,Weezer (White Album),Weezer,Thank God for Girls,210186,trackdone,trackdone,False,,spotify:track:5uywMR3hTeVPoWaFDSliJb,2019-07-03T19:39:27Z
9103,GB,Bad Blood,Welshly Arms,Bad Blood,213214,trackdone,trackdone,False,,spotify:track:7gotR2Tz1kSB3skypo51IU,2021-05-21T14:29:28Z
5858,GB,Covers EP,Welshly Arms,Hush,230279,trackdone,trackdone,False,,spotify:track:4EzW4yk6JBujA2HHwLrV89,2016-07-31T10:23:59Z
10136,GB,Welshly Arms,Welshly Arms,Never Meant to Be,175800,trackdone,trackdone,False,,spotify:track:3NHyQ388Ac1VieCVVBFJOU,2016-11-20T16:09:59Z
11093,GB,Half Age EP,Weval,The Most,329000,trackdone,trackdone,False,,spotify:track:4qEcn7up35rLRPsVXXmCzv,2020-08-17T12:44:52Z
6999,GB,Aftertaste (feat. Opia),Whethan,Aftertaste (feat. Opia),160235,trackdone,trackdone,False,,spotify:track:2iUb7DLswcEXEmsdD878no,2018-05-16T14:39:12Z
1942,GB,Savage (feat. Flux Pavilion & MAX),Whethan,Savage (feat. Flux Pavilion & MAX),205333,trackdone,trackdone,False,,spotify:track:0kD586ste6xyDRqUYhVlCh,2018-05-12T08:53:49Z
12247,GB,You Are We,While She Sleeps,Silence Speaks,295762,trackdone,trackdone,False,,spotify:track:2hpiAF6SdteB0RbSTSMaXq,2019-07-04T09:03:58Z
6842,GB,My Round,Whilk & Misky,Get What We Want,233854,trackdone,trackdone,False,,spotify:track:3VHoh0HTj1QTD3goAikBKU,2018-05-12T08:33:32Z
14918,GB,Smothered & Covered,Whiskey Shivers,I Kissed a Girl,234076,trackdone,trackdone,False,,spotify:track:0ofQ2ShfXRdgogk4deJVju,2019-04-27T21:59:36Z
6329,GB,Atone,White Moth Black Butterfly,The Serpent,236506,trackdone,trackdone,False,,spotify:track:7oJzQlgAMAJaSEFkx5p0G0,2020-02-14T08:40:19Z
12724,GB,wyxt.,Who-ya Extended,●REC ON,236826,trackdone,trackdone,False,,spotify:track:2j1mXqXM7NqBLmaP83RVLc,2021-06-04T19:47:22Z
13354,GB,Dance Around the Fire,Why These Coyotes,Dance Around the Fire,200869,trackdone,trackdone,False,,spotify:track:6oDXwSPWcp7KT2B3funF8y,2022-03-24T09:55:58Z
9436,GB,Revolt,Wild Fire,Everybody Knows,252625,trackdone,trackdone,False,,spotify:track:1h52fPo9fpEnh9UaesVLKT,2021-08-02T12:03:53Z
4669,GB,Revolt,Wild Fire,Everybody Knows,252625,trackdone,trackdone,False,,spotify:track:1h52fPo9fpEnh9UaesVLKT,2021-12-15T19:26:48Z
10950,GB,Lazers Not Included,Wilkinson,Afterglow,225172,trackdone,trackdone,False,,spotify:track:6LW3Z1GqbL78TIjfDyg4zp,2019-12-06T23:45:38Z
15627,GB,The Very Best Of William Bell,William Bell,Private Number,161093,trackdone,trackdone,False,,spotify:track:3AXo2kHagfMQsVQyzzPac3,2021-04-30T21:53:51Z
15833,GB,Mai Dire Mai (La Locura),Willie Peyote,Mai Dire Mai (La Locura),208664,trackdone,trackdone,False,,spotify:track:4jmvkbDw0cuWD2Fi9VswFQ,2021-06-16T17:46:44Z
4295,GB,Hey Jude,Wilson Pickett,Hey Jude,247733,trackdone,trackdone,False,,spotify:track:1MMp1H2Kib2BCDtdL5nL63,2021-04-18T22:32:21Z
1428,GB,Stonehymn,Wind Rose,To Erebor,313800,trackdone,trackdone,False,,spotify:track:5cVwaW5DaEUrTKiZxdOxaT,2020-01-12T02:10:16Z
9337,GB,Greatful 15years Dead,Winnie,this storyends,199480,trackdone,trackdone,False,,spotify:track:70WcLtsP0Ye0m2RJkRqvHg,2021-10-13T15:52:15Z
9717,GB,Entertain You,Within Temptation,Entertain You,211045,trackdone,trackdone,False,,spotify:track:70HVKogWbgiA4XaXa2GowH,2021-02-25T22:47:00Z
2252,GB,Resist,Within Temptation,Endless War,249360,trackdone,trackdone,False,,spotify:track:5uDWqYSiWqWTXK9CbAKIA8,2021-02-25T21:07:33Z
14497,GB,Resist,Within Temptation,Endless War,249360,trackdone,trackdone,False,,spotify:track:5uDWqYSiWqWTXK9CbAKIA8,2021-02-26T12:03:09Z
6582,GB,Resist,Within Temptation,The Reckoning,251106,trackdone,trackdone,False,,spotify:track:6XnPopwCZ6odHVVqMsllL5,2020-05-20T12:45:41Z
5236,GB,Alright (feat. Trippie Redd & Preme),Wiz Khalifa,Alright (feat. Trippie Redd & Preme),177864,trackdone,trackdone,False,,spotify:track:3k9vMJ09zyVP3N2pi8Yzj0,2019-04-25T14:21:45Z
2137,GB,Visions Of A Life,Wolf Alice,Don’t Delete The Kisses,275226,trackdone,trackdone,False,,spotify:track:1LomCMl5wD3MPVlC6smUHe,2021-12-12T22:18:11Z
9214,GB,Mozart & Schubert: Works for Piano Duo (Expanded Edition),Wolfgang Amadeus Mozart,"Sonata for 2 Pianos in D Major, K.448/375a: I. Allegro con spirito",511466,trackdone,trackdone,False,,spotify:track:1Z43fZwZBbyx2Z9EkWvNs5,2016-08-03T18:36:37Z
10162,GB,Room Nineteen,Wolfgang Parker,Room Nineteen,155106,trackdone,trackdone,False,,spotify:track:5JvlxlZJAoO7g6VhSnmWLE,2017-08-07T15:27:26Z
11367,GB,Room Nineteen,Wolfgang Parker,Room Nineteen,155106,trackdone,trackdone,False,,spotify:track:5JvlxlZJAoO7g6VhSnmWLE,2017-08-10T21:35:06Z
5498,GB,I Remembered but Then I Forgot,Wolfie's Just Fine,A New Beginning,292560,trackdone,trackdone,False,,spotify:track:5vEjsd8G0S4VUbkxvpuulH,2020-09-06T19:56:02Z
1518,GB,Wolfmother,Wolfmother,Joker And The Thief,280466,trackdone,trackdone,False,,spotify:track:7ISL3LO8AWP3fKIXunvqTa,2021-03-09T20:24:00Z
3554,GB,Wolfmother,Wolfmother,Joker And The Thief,280466,trackdone,trackdone,False,,spotify:track:7ISL3LO8AWP3fKIXunvqTa,2021-03-17T21:07:30Z
6668,GB,Light Up The Sky (feat. Scott Stapp),Wooli,Light Up The Sky (feat. Scott Stapp),284425,trackdone,trackdone,False,,spotify:track:5ROUkE55LI83kG3ZRmAnum,2021-10-11T15:37:41Z
8456,GB,MEGURI,World's End Girlfriend,MEGURI,573623,trackdone,trackdone,False,,spotify:track:6MZn8ckvi8YmfN75rrAMN6,2021-07-07T18:37:39Z
11703,GB,Bloodstain,Wrabel,Bloodstain,168093,trackdone,trackdone,False,,spotify:track:3vHTlIT5uIilAFf6Cy69tr,2020-01-13T11:31:50Z
12653,GB,To Tell You the Truth / Starlight,Written by Wolves,To Tell You the Truth,340714,trackdone,trackdone,False,,spotify:track:5t4ZI86z6fJcJhNoAkG2Un,2021-06-10T05:55:20Z
3603,GB,Penthouse,Wun Two,Welcome,84703,trackdone,trackdone,False,,spotify:track:0B0b0cr6OMAqk8w0fz0PDF,2017-01-27T16:19:49Z
8130,GB,Rio,Wun Two,calles feat. tuamie,152195,trackdone,trackdone,False,,spotify:track:6LdMXBL9RHbXWtZQ8GJCWs,2018-11-26T18:55:29Z
3612,GB,Standard Time Vol. 2: Intimacy Calling,Wynton Marsalis,What Is This Thing Called Love?,389733,trackdone,trackdone,False,,spotify:track:44UrpPhpSndSHg1TZc8fc7,2018-02-19T15:58:23Z
5517,GB,Sunday Vibes,Wünsche,Birds,133668,trackdone,trackdone,False,,spotify:track:036lPK1hs7BhEIznZ1OGBy,2020-02-21T11:40:39Z
12651,GB,VHS,X Ambassadors,Jungle,189706,trackdone,trackdone,False,,spotify:track:5WmxjhGcmCKSFmRefcJUIt,2016-07-04T07:46:27Z
12105,GB,VHS,X Ambassadors,Unsteady,193546,trackdone,trackdone,False,,spotify:track:1RGsZfUwt2a6yLzL2yoj1X,2017-02-07T09:29:36Z
13930,GB,VHS,X Ambassadors,Unsteady,193546,trackdone,trackdone,False,,spotify:track:1RGsZfUwt2a6yLzL2yoj1X,2017-02-10T09:42:09Z
14582,GB,Blue Blood,X JAPAN,ENDLESS RAIN - Remaster,394840,trackdone,trackdone,False,,spotify:track:2i4DNxEjTT5gjk7wgfSpFq,2016-05-01T10:42:31Z
14581,GB,Blue Blood,X JAPAN,ENDLESS RAIN - Remaster,394840,trackdone,trackdone,False,,spotify:track:2i4DNxEjTT5gjk7wgfSpFq,2016-05-02T13:46:17Z
6281,GB,Blue Blood,X JAPAN,WEEK END - Remaster,363480,trackdone,trackdone,False,,spotify:track:703Nky7dIZLp9Zq93cMQrL,2016-05-02T17:46:00Z
8980,GB,Blue Blood,X JAPAN,X - Remaster,361533,trackdone,trackdone,False,,spotify:track:6aMOnyPDHIrnT0mepiaLeR,2016-05-27T09:07:49Z
13296,GB,Born to Be Free,X JAPAN,Born to Be Free,332848,trackdone,trackdone,False,,spotify:track:6HG90PA8gZZedbq8B863ad,2018-03-08T10:01:23Z
2993,GB,Jade,X JAPAN,Jade,379390,trackdone,trackdone,False,,spotify:track:5BtD86hovw9uud7JkQID1H,2016-05-01T21:48:09Z
2991,GB,Jade,X JAPAN,Jade,379390,trackdone,trackdone,False,,spotify:track:5BtD86hovw9uud7JkQID1H,2016-05-02T18:15:17Z
8278,GB,Jealousy,X JAPAN,Say Anything - Remaster,522200,trackdone,trackdone,False,,spotify:track:60UwxXT8WCRe59Bw0WNxEJ,2016-05-01T23:27:52Z
6267,GB,Jealousy,X JAPAN,Silent Jealousy - Remaster,438813,trackdone,trackdone,False,,spotify:track:2CDALx3U7uVKuy01P2OtGn,2016-05-02T20:14:38Z
13068,GB,Jealousy,X JAPAN,Stab Me In The Back - Remaster,232680,trackdone,trackdone,False,,spotify:track:5l7Uc1cPlPKrRjagJeaPGV,2016-05-01T11:50:32Z
11157,GB,Poison,YAS,Poison,186468,trackdone,trackdone,False,,spotify:track:3tNFD1jgOxmc60DU8bkPf4,2022-01-07T09:47:28Z
1298,GB,21st Century Liability,YUNGBLUD,Anarchist,167700,trackdone,trackdone,False,,spotify:track:3vVkxjrTP4SM1Ogq68LoXW,2019-07-02T20:36:35Z
7504,GB,21st Century Liability,YUNGBLUD,Anarchist,167700,trackdone,trackdone,False,,spotify:track:3vVkxjrTP4SM1Ogq68LoXW,2019-10-07T15:39:02Z
10916,GB,21st Century Liability,YUNGBLUD,Anarchist,167700,trackdone,trackdone,False,,spotify:track:3vVkxjrTP4SM1Ogq68LoXW,2021-06-16T17:34:55Z
9705,GB,21st Century Liability,YUNGBLUD,Anarchist,167700,trackdone,trackdone,False,,spotify:track:3vVkxjrTP4SM1Ogq68LoXW,2022-01-29T10:22:42Z
6944,GB,21st Century Liability,YUNGBLUD,California,231652,trackdone,trackdone,False,,spotify:track:1Tc3kbOaPzpY8y9phWaVDx,2019-10-01T13:28:40Z
3714,GB,Memories (with WILLOW),YUNGBLUD,Memories (with WILLOW),195597,trackdone,trackdone,False,,spotify:track:1UhuXpOqTP6F7cF0L56HZl,2022-05-06T09:51:02Z
6338,GB,YUNGBLUD,YUNGBLUD,Tin Pan Boy,189130,trackdone,trackdone,False,,spotify:track:5ome5OZg1JFNGXKEU9HGRO,2021-06-17T14:03:57Z
8028,GB,fleabag,YUNGBLUD,fleabag - acoustic,189767,trackdone,trackdone,False,,spotify:track:7GOXymmseLpEUAveeA03hK,2021-09-28T11:31:52Z
11562,GB,parents (with Chloe Noone),YUNGBLUD,parents (with Chloe Noone),173892,trackdone,trackdone,False,,spotify:track:3PH1p9iaXLUjs0BPjbWpZb,2021-06-17T13:35:55Z
13785,GB,the underrated youth,YUNGBLUD,hope for the underrated youth,240906,trackdone,trackdone,False,,spotify:track:24qhW8fqWyrMHqkBfM2HPk,2021-06-16T12:57:49Z
6706,GB,weird!,YUNGBLUD,cotton candy,115019,trackdone,trackdone,False,,spotify:track:5lVZiDONIcGowIOetTZ4ps,2021-11-24T15:45:47Z
14601,GB,weird!,YUNGBLUD,love song,240206,trackdone,trackdone,False,,spotify:track:0DZr4tVoYT3rUJzm9w15Lg,2021-08-26T16:58:45Z
9041,GB,weird!,YUNGBLUD,mars,248872,trackdone,trackdone,False,,spotify:track:6C6aknFp2XtjIq7xuvyfuY,2021-06-16T12:11:57Z
3172,GB,weird!,YUNGBLUD,teresa,204212,trackdone,trackdone,False,,spotify:track:49c3mHgaXxXKnYgNojzo1O,2021-06-17T16:18:15Z
8000,GB,It's Blitz!,Yeah Yeah Yeahs,Heads Will Roll,221000,trackdone,trackdone,False,,spotify:track:2WRFD9WczJ975X2K1Y9YVs,2020-06-05T17:32:07Z
15821,GB,Show Your Bones,Yeah Yeah Yeahs,Gold Lion,187133,trackdone,trackdone,False,,spotify:track:6tuiDRFaXOBqFLpeTBjAAn,2020-06-05T18:47:04Z
12316,GB,Novis Orbis Terrarum Ordinis,Year Of The Goat,Avaritia,107433,trackdone,trackdone,False,,spotify:track:4PSEaEfCDUEDzVOJJx2gMs,2021-09-28T20:32:26Z
11935,GB,Novis Orbis Terrarum Ordinis,Year Of The Goat,Avaritia,222000,trackdone,trackdone,False,,spotify:track:4PSEaEfCDUEDzVOJJx2gMs,2021-03-28T20:32:26Z
7096,GB,Novis Orbis Terrarum Ordinis,Year Of The Goat,Avaritia,222000,trackdone,trackdone,False,,spotify:track:4PSEaEfCDUEDzVOJJx2gMs,2021-09-28T13:10:42Z
10464,GB,How Can I Love You?,Yellow Days,How Can I Love You?,264000,trackdone,trackdone,False,,spotify:track:4XNPZFA6HMhkIkbJBDo70X,2022-01-11T15:35:12Z
11357,GB,Lights And Sounds,Yellowcard,City Of Devils,263093,trackdone,trackdone,False,,spotify:track:1GQFA0GfR4z97z6CRY0G0R,2016-07-19T17:07:02Z
8802,GB,Lights And Sounds,Yellowcard,Holly Wood Died,279133,trackdone,trackdone,False,,spotify:track:6VuW7NZCTzpkjlOWrsJymO,2016-07-30T15:13:24Z
12041,GB,Ocean Avenue,Yellowcard,Believe,271133,trackdone,trackdone,False,,spotify:track:7r6KgeFLSGJqbu90KJg1Bv,2016-07-03T16:31:22Z
15056,GB,Ocean Avenue,Yellowcard,Believe,271133,trackdone,trackdone,False,,spotify:track:7r6KgeFLSGJqbu90KJg1Bv,2016-07-30T14:31:20Z
12089,GB,Ocean Avenue,Yellowcard,Breathing,218706,trackdone,trackdone,False,,spotify:track:0DxN6Ywom8nnndyQXdSBPy,2016-06-21T09:15:53Z
3048,GB,Ocean Avenue,Yellowcard,Breathing,218706,trackdone,trackdone,False,,spotify:track:0DxN6Ywom8nnndyQXdSBPy,2016-06-24T22:14:54Z
10463,GB,Ocean Avenue,Yellowcard,Breathing,218706,trackdone,trackdone,False,,spotify:track:0DxN6Ywom8nnndyQXdSBPy,2016-07-02T13:23:36Z
6447,GB,Ocean Avenue,Yellowcard,Breathing,218706,trackdone,trackdone,False,,spotify:track:0DxN6Ywom8nnndyQXdSBPy,2016-07-03T19:18:37Z
8453,GB,Ocean Avenue,Yellowcard,Breathing,218706,trackdone,trackdone,False,,spotify:track:0DxN6Ywom8nnndyQXdSBPy,2016-07-16T18:46:05Z
7046,GB,Ocean Avenue,Yellowcard,Breathing,218706,trackdone,trackdone,False,,spotify:track:0DxN6Ywom8nnndyQXdSBPy,2016-07-19T17:49:45Z
6204,GB,Ocean Avenue,Yellowcard,Life Of A Salesman,198600,trackdone,trackdone,False,,spotify:track:3aF2TiQRip2lJ4ICh1Okbh,2016-06-22T18:24:49Z
13695,GB,Ocean Avenue,Yellowcard,Life Of A Salesman,198600,trackdone,trackdone,False,,spotify:track:3aF2TiQRip2lJ4ICh1Okbh,2016-07-01T08:36:50Z
9048,GB,Ocean Avenue,Yellowcard,Life Of A Salesman,198600,trackdone,trackdone,False,,spotify:track:3aF2TiQRip2lJ4ICh1Okbh,2016-07-16T16:11:06Z
5608,GB,Ocean Avenue,Yellowcard,Life Of A Salesman,198600,trackdone,trackdone,False,,spotify:track:3aF2TiQRip2lJ4ICh1Okbh,2016-07-23T11:24:13Z
4854,GB,Ocean Avenue,Yellowcard,Miles Apart,212333,trackdone,trackdone,False,,spotify:track:18eq41lcx45De3EvIl4t7J,2016-07-03T16:50:05Z
12850,GB,Ocean Avenue,Yellowcard,Ocean Avenue,198266,trackdone,trackdone,False,,spotify:track:23oxJmDc1V9uLUSmN2LIvx,2016-07-01T14:43:41Z
13745,GB,Ocean Avenue,Yellowcard,Only One,257400,trackdone,trackdone,False,,spotify:track:0gZp88SA5OcujHLDGkxtI3,2016-06-23T19:40:52Z
3867,GB,Ocean Avenue,Yellowcard,Only One,257400,trackdone,trackdone,False,,spotify:track:0gZp88SA5OcujHLDGkxtI3,2016-07-30T21:52:09Z
15692,GB,Ocean Avenue,Yellowcard,Twentythree,207840,trackdone,trackdone,False,,spotify:track:7GU02aRkx97N5xtes203Xq,2016-07-03T19:35:13Z
15513,GB,Ocean Avenue,Yellowcard,Way Away,202093,trackdone,trackdone,False,,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,2016-06-24T19:41:15Z
3023,GB,Ocean Avenue,Yellowcard,Way Away,202093,trackdone,trackdone,False,,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,2016-06-25T00:28:04Z
3831,GB,Ocean Avenue,Yellowcard,Way Away,202093,trackdone,trackdone,False,,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,2016-07-02T14:52:16Z
9837,GB,Ocean Avenue,Yellowcard,Way Away,202093,trackdone,trackdone,False,,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,2016-07-03T15:24:03Z
15727,GB,Ocean Avenue,Yellowcard,Way Away,202093,trackdone,trackdone,False,,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,2016-07-16T11:11:17Z
7633,GB,Ocean Avenue,Yellowcard,Way Away,202093,trackdone,trackdone,False,,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,2016-07-30T18:40:30Z
6425,GB,Paper Walls,Yellowcard,Fighting,180826,trackdone,trackdone,False,,spotify:track:1y8fcrAzJpSsjTgMQPT0ia,2016-07-03T20:13:45Z
5032,GB,Paper Walls,Yellowcard,Fighting,180826,trackdone,trackdone,False,,spotify:track:1y8fcrAzJpSsjTgMQPT0ia,2016-07-08T17:41:11Z
15142,GB,Paper Walls,Yellowcard,Five Becomes Four,210200,trackdone,trackdone,False,,spotify:track:1LoOF3FfbEabG24yhH18Zr,2016-07-20T19:16:53Z
1973,GB,Southern Air,Yellowcard,Awakening,263922,trackdone,trackdone,False,,spotify:track:3KvocEl2AbGs2Woc46ysbG,2016-07-04T07:39:49Z
2386,GB,"When You're Through Thinking, Say Yes",Yellowcard,"For You, And Your Denial",213893,trackdone,trackdone,False,,spotify:track:5WPiqNMwZg2mUeAb11cn4Z,2016-06-24T21:56:39Z
4600,GB,Notes for the Future,Yo-Yo Ma,Doorway,229481,trackdone,trackdone,False,,spotify:track:2uUVGSNMcLsPwAoDUw2diO,2021-09-13T15:58:43Z
11823,GB,Spring Cave e.p.,Yogee New Waves,Bluemin' Days,259040,trackdone,trackdone,False,,spotify:track:665BkSw7XINyNnm1Z9RwJ7,2019-03-05T08:11:46Z
5863,GB,Splendid Isolation,Yonderboi,Before You Snap,774063,trackdone,trackdone,False,,spotify:track:1a9F0TEZ5fO4yWj0g9wojX,2021-06-22T13:30:05Z
